id,name,height,weight,base_experience,types,abilities,hp,attack,defense,speed,image_url
854,sinistea,1,2,62,['ghost'],"['weak-armor', 'cursed-body']",40,45,45,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/854.png
855,polteageist,2,4,178,['ghost'],"['weak-armor', 'cursed-body']",60,65,65,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/855.png
856,hatenna,4,34,53,['psychic'],"['healer', 'anticipation', 'magic-bounce']",42,30,45,39,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/856.png
857,hattrem,6,48,130,['psychic'],"['healer', 'anticipation', 'magic-bounce']",57,40,65,49,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/857.png
858,hatterene,21,51,255,"['psychic', 'fairy']","['healer', 'anticipation', 'magic-bounce']",57,90,95,29,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/858.png
859,impidimp,4,55,53,"['dark', 'fairy']","['prankster', 'frisk', 'pickpocket']",45,45,30,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/859.png
860,morgrem,8,125,130,"['dark', 'fairy']","['prankster', 'frisk', 'pickpocket']",65,60,45,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/860.png
861,grimmsnarl,15,610,255,"['dark', 'fairy']","['prankster', 'frisk', 'pickpocket']",95,120,65,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/861.png
862,obstagoon,16,460,260,"['dark', 'normal']","['reckless', 'guts', 'defiant']",93,90,101,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/862.png
863,perrserker,8,280,154,['steel'],"['battle-armor', 'tough-claws', 'steely-spirit']",70,110,100,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/863.png
864,cursola,10,4,179,['ghost'],"['weak-armor', 'perish-body']",60,95,50,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/864.png
865,sirfetchd,8,1170,177,['fighting'],"['steadfast', 'scrappy']",62,135,95,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/865.png
866,mr-rime,15,582,182,"['ice', 'psychic']","['tangled-feet', 'screen-cleaner', 'ice-body']",80,85,75,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/866.png
867,runerigus,16,666,169,"['ground', 'ghost']",['wandering-spirit'],58,95,145,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/867.png
868,milcery,2,3,54,['fairy'],"['sweet-veil', 'aroma-veil']",45,40,40,34,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/868.png
869,alcremie,3,5,173,['fairy'],"['sweet-veil', 'aroma-veil']",65,60,75,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/869.png
870,falinks,30,620,165,['fighting'],"['battle-armor', 'defiant']",65,100,100,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/870.png
871,pincurchin,3,10,152,['electric'],"['lightning-rod', 'electric-surge']",48,101,95,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/871.png
872,snom,3,38,37,"['ice', 'bug']","['shield-dust', 'ice-scales']",30,25,35,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/872.png
873,frosmoth,13,420,166,"['ice', 'bug']","['shield-dust', 'ice-scales']",70,65,60,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/873.png
874,stonjourner,25,5200,165,['rock'],['power-spot'],100,125,135,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/874.png
875,eiscue-ice,14,890,165,['ice'],['ice-face'],75,80,110,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/875.png
876,indeedee-male,9,280,166,"['psychic', 'normal']","['inner-focus', 'synchronize', 'psychic-surge']",60,65,55,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/876.png
877,morpeko-full-belly,3,30,153,"['electric', 'dark']",['hunger-switch'],58,95,58,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/877.png
878,cufant,12,1000,66,['steel'],"['sheer-force', 'heavy-metal']",72,80,49,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/878.png
879,copperajah,30,6500,175,['steel'],"['sheer-force', 'heavy-metal']",122,130,69,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/879.png
880,dracozolt,18,1900,177,"['electric', 'dragon']","['volt-absorb', 'hustle', 'sand-rush']",90,100,90,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/880.png
881,arctozolt,23,1500,177,"['electric', 'ice']","['volt-absorb', 'static', 'slush-rush']",90,100,90,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/881.png
882,dracovish,23,2150,177,"['water', 'dragon']","['water-absorb', 'strong-jaw', 'sand-rush']",90,90,100,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/882.png
883,arctovish,20,1750,177,"['water', 'ice']","['water-absorb', 'ice-body', 'slush-rush']",90,90,100,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/883.png
884,duraludon,18,400,187,"['steel', 'dragon']","['light-metal', 'heavy-metal', 'stalwart']",70,95,115,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/884.png
885,dreepy,5,20,54,"['dragon', 'ghost']","['clear-body', 'infiltrator', 'cursed-body']",28,60,30,82,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/885.png
886,drakloak,14,110,144,"['dragon', 'ghost']","['clear-body', 'infiltrator', 'cursed-body']",68,80,50,102,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/886.png
887,dragapult,30,500,300,"['dragon', 'ghost']","['clear-body', 'infiltrator', 'cursed-body']",88,120,75,142,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/887.png
888,zacian,28,1100,335,['fairy'],['intrepid-sword'],92,120,115,138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/888.png
889,zamazenta,29,2100,335,['fighting'],['dauntless-shield'],92,120,115,138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/889.png
890,eternatus,200,9500,345,"['poison', 'dragon']",['pressure'],140,85,95,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/890.png
891,kubfu,6,120,77,['fighting'],['inner-focus'],60,90,60,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/891.png
892,urshifu-single-strike,19,1050,275,"['fighting', 'dark']",['unseen-fist'],100,130,100,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/892.png
893,zarude,18,700,300,"['dark', 'grass']",['leaf-guard'],105,120,105,105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/893.png
894,regieleki,12,1450,290,['electric'],['transistor'],80,100,50,200,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/894.png
895,regidrago,21,2000,290,['dragon'],['dragons-maw'],200,100,50,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/895.png
896,glastrier,22,8000,290,['ice'],['chilling-neigh'],100,145,130,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/896.png
897,spectrier,20,445,290,['ghost'],['grim-neigh'],100,65,60,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/897.png
898,calyrex,11,77,250,"['psychic', 'grass']",['unnerve'],100,80,80,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/898.png
899,wyrdeer,18,951,263,"['normal', 'psychic']","['intimidate', 'frisk', 'sap-sipper']",103,105,72,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/899.png
900,kleavor,18,890,175,"['bug', 'rock']","['swarm', 'sheer-force', 'sharpness']",70,135,95,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/900.png
901,ursaluna,24,2900,275,"['ground', 'normal']","['guts', 'bulletproof', 'unnerve']",130,140,105,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/901.png
902,basculegion-male,30,1100,265,"['water', 'ghost']","['swift-swim', 'adaptability', 'mold-breaker']",120,112,65,78,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/902.png
903,sneasler,13,430,102,"['fighting', 'poison']","['pressure', 'unburden', 'poison-touch']",80,130,60,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/903.png
904,overqwil,25,605,179,"['dark', 'poison']","['poison-point', 'swift-swim', 'intimidate']",85,115,95,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/904.png
905,enamorus-incarnate,16,480,116,"['fairy', 'flying']","['cute-charm', 'contrary']",74,115,70,106,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/905.png
906,sprigatito,4,41,62,['grass'],"['overgrow', 'protean']",40,61,54,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/906.png
907,floragato,9,122,144,['grass'],"['overgrow', 'protean']",61,80,63,83,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/907.png
908,meowscarada,15,312,265,"['grass', 'dark']","['overgrow', 'protean']",76,110,70,123,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/908.png
909,fuecoco,4,98,62,['fire'],"['blaze', 'unaware']",67,45,59,36,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/909.png
910,crocalor,10,307,144,['fire'],"['blaze', 'unaware']",81,55,78,49,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/910.png
911,skeledirge,16,3265,265,"['fire', 'ghost']","['blaze', 'unaware']",104,75,100,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/911.png
912,quaxly,5,61,62,['water'],"['torrent', 'moxie']",55,65,45,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/912.png
913,quaxwell,12,215,144,['water'],"['torrent', 'moxie']",70,85,65,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/913.png
914,quaquaval,18,619,265,"['water', 'fighting']","['torrent', 'moxie']",85,120,80,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/914.png
915,lechonk,5,102,51,['normal'],"['aroma-veil', 'gluttony', 'thick-fat']",54,45,40,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/915.png
916,oinkologne-male,10,1200,171,['normal'],"['lingering-aroma', 'gluttony', 'thick-fat']",110,100,75,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/916.png
917,tarountula,3,40,42,['bug'],"['insomnia', 'stakeout']",35,41,45,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/917.png
918,spidops,10,165,141,['bug'],"['insomnia', 'stakeout']",60,79,92,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/918.png
919,nymble,2,10,42,['bug'],"['swarm', 'tinted-lens']",33,46,40,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/919.png
920,lokix,10,175,158,"['bug', 'dark']","['swarm', 'tinted-lens']",71,102,78,92,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/920.png
921,pawmi,3,25,48,['electric'],"['static', 'natural-cure', 'iron-fist']",45,50,20,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/921.png
922,pawmo,4,65,123,"['electric', 'fighting']","['volt-absorb', 'natural-cure', 'iron-fist']",60,75,40,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/922.png
923,pawmot,9,410,245,"['electric', 'fighting']","['volt-absorb', 'natural-cure', 'iron-fist']",70,115,70,105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/923.png
924,tandemaus,3,18,61,['normal'],"['run-away', 'pickup', 'own-tempo']",50,50,45,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/924.png
925,maushold-family-of-four,3,23,165,['normal'],"['friend-guard', 'cheek-pouch', 'technician']",74,75,70,111,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/925.png
926,fidough,3,109,62,['fairy'],"['own-tempo', 'klutz']",37,55,70,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/926.png
927,dachsbun,5,149,167,['fairy'],"['well-baked-body', 'aroma-veil']",57,80,115,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/927.png
928,smoliv,3,65,52,"['grass', 'normal']","['early-bird', 'harvest']",41,35,45,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/928.png
929,dolliv,6,119,124,"['grass', 'normal']","['early-bird', 'harvest']",52,53,60,33,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/929.png
930,arboliva,14,482,255,"['grass', 'normal']","['seed-sower', 'harvest']",78,69,90,39,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/930.png
931,squawkabilly-green-plumage,6,24,146,"['normal', 'flying']","['intimidate', 'hustle', 'guts']",82,96,51,92,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/931.png
932,nacli,4,160,56,['rock'],"['purifying-salt', 'sturdy', 'clear-body']",55,55,75,25,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/932.png
933,naclstack,6,1050,124,['rock'],"['purifying-salt', 'sturdy', 'clear-body']",60,60,100,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/933.png
934,garganacl,23,2400,250,['rock'],"['purifying-salt', 'sturdy', 'clear-body']",100,100,130,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/934.png
935,charcadet,6,105,51,['fire'],"['flash-fire', 'flame-body']",40,50,40,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/935.png
936,armarouge,15,850,263,"['fire', 'psychic']","['flash-fire', 'weak-armor']",85,60,100,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/936.png
937,ceruledge,16,620,263,"['fire', 'ghost']","['flash-fire', 'weak-armor']",75,125,80,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/937.png
938,tadbulb,3,4,54,['electric'],"['own-tempo', 'static', 'damp']",61,31,41,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/938.png
939,bellibolt,12,1130,173,['electric'],"['electromorphosis', 'static', 'damp']",109,64,91,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/939.png
940,wattrel,4,36,56,"['electric', 'flying']","['wind-power', 'volt-absorb', 'competitive']",40,40,35,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/940.png
941,kilowattrel,14,386,172,"['electric', 'flying']","['wind-power', 'volt-absorb', 'competitive']",70,70,60,125,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/941.png
942,maschiff,5,160,68,['dark'],"['intimidate', 'run-away', 'stakeout']",60,78,60,51,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/942.png
943,mabosstiff,11,610,177,['dark'],"['intimidate', 'guard-dog', 'stakeout']",80,120,90,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/943.png
944,shroodle,2,7,58,"['poison', 'normal']","['unburden', 'pickpocket', 'prankster']",40,65,35,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/944.png
